file,mode,key,old,new,unit,status,context
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm04,3,3,5,degrees,replaced,"he landing runway before starting the penetration, course held within about 3 degrees. The small residual came from the reposition directed a moment after "
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm04,1,9,10,degrees,replaced,SP repositioned the wingman with the approach course at about 9 degrees off the published figure before the stabilization was complete. The l
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm08,3,3,5,degrees,replaced,"ch attitude slowly, airspeed and heading held within about 6 KIAS and 3 degrees. The small residual came from a retraction call passed a moment after"
data/observations2/vfr_navigation/vfr_navigation-15.json,vfr_navigation-15-tm08,1,9,10,degrees,replaced,approach pitch attitude with airspeed at about 18 KIAS and heading at about 9 degrees from the assigned values before the transition stabilized. The unsett
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em01,3,95,150,feet,replaced,"SP maintained the briefed approach altitude within about 95 feet throughout the formation approach, corrections prompt and smooth. The"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em01,1,280,300,feet,replaced,SP returned the flight to the assigned altitude with the deviation at about 280 feet before level flight was recaptured. The delayed level-off traced to t
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em02,3,6,10,knots,replaced,"SP maintained the briefed formation approach speed within about 6 knots throughout the approach, power corrections small and applied early. T"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em02,1,18,20,knots,replaced," speed and stabilized the flight late on final, with the deviation at about 18 knots from the planned figure before the correction closed. The late reduct"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em03,3,3,5,degrees,replaced,SP rolled out on the briefed exit heading within about 3 degrees on each turn of the formation approach and held the inbound course ac
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em03,1,9,10,degrees,replaced,flew a shallow correcting turn back onto course with the deviation at about 9 degrees off the inbound course before the correction closed. The late roll-ou
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em04,3,6,10,feet,replaced,"SP maintained the lateral separation within about 6 feet of the reference point throughout the formation approach, holding the"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-em04,1,18,20,feet,replaced,teral separation back to the reference point with the displacement at about 18 feet before position was restored. The late recognition traced to the late
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm01,3,6,10,knots,replaced,"ve 20 percent throughout the formation approach, airspeed held within about 6 knots of the briefed approach figure across the configuration change. The s"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm01,1,18,20,knots,replaced,SP restored the power above the 20 percent floor with the airspeed at about 18 knots below the briefed figure before the wingman regained margin. The dela
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm02,3,6,10,knots,replaced," and at the briefed point, the speeds of the two aircraft held within about 6 knots. The small residual came from an acknowledgement confirmed a moment a"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm03,3,6,,feet,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(5/10/150),"e descent, the wingman holding the fingertip lateral reference within about 6 feet throughout the penetration. The small residual came from the confirma"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm04,3,3,5,degrees,replaced,"re the approach, the flight tracking the final approach course within about 3 degrees with no reposition required. The small residual came from the wind ch"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm04,1,9,10,degrees,replaced,SP corrected the approach course with the deviation at about 9 degrees off before the geometry was restored. The drift traced to the landing
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm05,3,6,10,knots,replaced," down call for both aircraft in the correct order, speeds held within about 6 knots through the change. The small residual came from the check completed "
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm05,1,18,20,knots,replaced,s state by radio and reconfigured the flight with the speeds split by about 18 knots before they were matched. The gap traced to the configuration check b
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm06,3,6,10,knots,replaced," and confirmed the indication before continuing, airspeed held within about 6 knots of the briefed figure through the configuration change. The small res"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm06,1,18,20,knots,replaced,SP reset the flaps to TO with the airspeed at about 18 knots away from the briefed figure before the flight was re-stabilized. The
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm07,3,6,10,knots,replaced," for the formation instrument approach and held the indication within about 6 knots, having confirmed that neither the reported winds nor a planned circl"
data/observations2/vfr_navigation/vfr_navigation-16.json,vfr_navigation-16-tm07,1,18,20,knots,replaced,SP corrected the speed onto the reference with the deviation at about 18 knots away from 110 KIAS before the correction closed. The uncorrected carr
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em01,3,95,150,feet,replaced,"SP maintained the traffic pattern altitude of the LAP within about 95 feet throughout the circuit, small deviations corrected immediately with s"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em01,1,280,300,feet,replaced,SP returned to the LAP pattern altitude with the deviation at about 280 feet before the following leg was reached. The late correction traced to t
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em02,3,6,10,knots,replaced,"SP maintained the traffic pattern airspeeds within about 6 knots on every leg of the circuit, power set early for each configuration c"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em02,1,18,20,knots,replaced,ought the airspeed back onto the pattern figure with the deviation at about 18 knots before it was corrected. The late reduction traced to retrimming bein
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em03,3,3,5,degrees,replaced,"SP rolled out on the required pattern leg headings within about 3 degrees on every turn of the circuit, roll-out anticipated correctly for the "
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em03,1,9,10,degrees,replaced,corrected the heading onto the required leg heading with the error at about 9 degrees before roll-out was complete. The late correction traced to the roll-
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em08,3,95,150,feet,replaced,"itude before the authorized VFR entry point, holding the deviation to about 95 feet. The small residual came from a check completed a moment after the de"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-em08,1,280,300,feet,replaced,"SP established the assigned altitude with the deviation at about 280 feet right at the entry point, once the IP had called for both the descent"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm01,3,6,10,knots,replaced," whenever a higher rate of descent was required, airspeed held within about 6 knots of the briefed pattern figure. The small residual came from the speed"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm01,1,18,20,knots,replaced, restored the airspeed above the pattern figure with the deviation at about 18 knots before the entry point was reached. The slow correction traced to pow
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm02,3,3,5,degrees,replaced,"y from Number 2 as echelon, exactly as briefed, roll-outs held within about 3 degrees. The small residual came from a confirmation completed a moment after"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm02,1,9,10,degrees,replaced,e-established the flight on the pattern heading with the deviation at about 9 degrees before roll-out was corrected. The uncleared turn traced to the wingm
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm03,3,6,10,knots,replaced,"reduced it smoothly as the bank was established, airspeed held within about 6 knots of the briefed figure. The small residual came from the power reducti"
data/observations2/vfr_navigation/vfr_navigation-17.json,vfr_navigation-17-tm03,1,18,20,knots,replaced,er and completed the Break as a turn to downwind with the airspeed at about 18 knots low before the correction closed. The early reduction traced to power
data/observations2/vfr_navigation/vfr_navigation-18.json,vfr_navigation-18-em01,3,120,150,feet,replaced,"SP held break altitude within about 120 feet of the briefed pattern altitude, with the small excursion tracing to "
data/observations2/vfr_navigation/vfr_navigation-18.json,vfr_navigation-18-em01,1,280,300,feet,replaced,"ce required at this stage of training, with the deviation settling at about 280 feet as bank was applied at the break point. The trend comes from a slight"
data/observations2/vfr_navigation/vfr_navigation-18.json,vfr_navigation-18-em02,1,14,15,degrees,replaced,"break bank inside the tolerance required at this stage, holding it at about 14 degrees through the turn. The value traces to a roll input applied in two sma"
data/observations2/vfr_navigation/vfr_navigation-18.json,vfr_navigation-18-em03,3,120,150,feet,replaced,"SP held downwind altitude within about 120 feet through the configuration changes, the small excursion tracing to a b"
